<OUTPUT SRCFILE="5136.raw">
** ** Fz 1 -
SODRÉ sodré NP00O00 1 -
Revolução_de_Outubro_de_1930 revolução_de_outubro_de_1930 NP00V00 1 -
, , Fc 1 -
elegeu eleger VMIS3S0 1 -
se se PP3CN00 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00660532/10005934-n:0.0065302
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Assembléia_Nacional_Constituinte assembléia_nacional_constituinte NP00O00 1 -
por por SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00736101/06347588-n:0.00682686
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Popular_Radical partido_popular_radical NP00O00 1 -
( ( Fpa 1 -
PPR ppr NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Assumindo assumir VMG0000 1 00632236-v:0.00518428/00524682-v:0.00514297/02381726-v:0.00508358
sua seu DP3FSS 0.929764 -
cadeira cadeira NCFS000 1 04161981-n:0.00417747/04161358-n:0.00375752/04326896-n:0.00355038/03001627-n:0.00345562/08647616-n:0.00325908
em em SP 1 -
novembro_de_1933 [??:??/11/1933:??.??:??] W 1 -
, , Fc 1 -
participou participar VMIS3S0 1 02450256-v:0.015737
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
trabalhos trabalho NCMP000 1 00575741-n:0.00255241/00584367-n:0.00198907/00582388-n:0.00189064/04602044-n:0.00163982/00576877-n:0.00159628/00796886-n:0.00159134/00581241-n:0.00156335/00621476-n:0.0015394/08137495-n:0.00148315/00576717-n:0.00145414
constituintes constituinte AQ0CP00 0.489028 00901345-a:0.0149375
e e CC 0.999951 -
, , Fc 1 -
após após SP 1 -
a o DA0FS0 0.675415 -
promulgação promulgação NCFS000 1 06726158-n:0.00846737/06726939-n:0.00761378
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
nova novo AQ0FS00 0.997925 01730444-a:0.00403649/01642477-a:0.00381507/01641648-a:0.00364605/01687167-a:0.00360236
Carta carta NCFS000 0.978495 06624161-n:0.00343204/14974264-n:0.00326079/02962545-n:0.00318157/06626183-n:0.00312268/04004210-n:0.00288444
( ( Fpa 1 -
16/7/1934 [??:16/7/1934:??.??:??] W 1 -
) ) Fpt 1 -
, , Fc 1 -
teve ter VMIS3S0 1 00065639-v:0.00584001/00065370-v:0.00407672/02204692-v:0.00398269/02632167-v:0.00385718
seu seu DP3MSS 0.957305 -
mandato mandato NCMS000 0.98913 06556481-n:0.00392636/06552984-n:0.00381433/01140658-n:0.00369935/06530789-n:0.00357739
estendido estender VMP00SM 0.679065 00154778-v:0.00395674/00027268-v:0.00393373/00540235-v:0.00386717/00303661-v:0.00364599
até até SP 0.764262 -
maio_de_1935 [??:??/5/1935:??.??:??] W 1 -
. . Fp 1 -

Eleito eleito AQ0MS00 0.5 00846052-a:0.00606517/01294857-a:0.0051721
deputado deputado NCMS000 0.993827 10005934-n:0.00498247/09830400-n:0.00496696
federal federal AQ0CS00 1 01606214-a:0.0025136/01107206-a:0.00244966/02725829-a:0.00243678/01106129-a:0.00237603
por por SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
em em SP 1 -
outubro_de_1934 [??:??/10/1934:??.??:??] W 1 -
, , Fc 1 -
sempre sempre RG 1 00227968-r:0.00214152/00088931-r:0.00212366/00019339-r:0.00208561/00020280-r:0.00207851/00020476-r:0.0020153
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00551637/06347588-n:0.00512411
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PPR ppr NP00O00 1 -
, , Fc 1 -
permaneceu permanecer VMIS3S0 1 02731024-v:0.00217134/00117985-v:0.00216718/01857392-v:0.00186402/02731242-v:0.00185639/02639075-v:0.00184323/02727462-v:0.00174134
em em SP 1 -
a o DA0FS0 1 -
Câmara câmara NP00O00 1 02942699-n:0.00424892/04404997-n:0.00395223/03789171-n:0.00360476
até até SP 0.764262 -
10_de_novembro_de_1937 [??:10/11/1937:??.??:??] W 1 -
, , Fc 1 -
quando quando RG 0.998992 -
o o DA0MS0 0.950254 -
advento advento NCMS000 1 00048828-n:0.0103099
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Estado_Novo estado_novo NP00O00 1 -
suprimiu suprimir VMIS3S0 1 01327582-v:0.0104672
os o DA0MP0 0.958022 -
órgãos órgão NCMP000 1 03854065-n:0.00169406/05297523-n:0.00161124/03273551-n:0.00153439/03494537-n:0.00144603/06595056-n:0.00143547/13087625-n:0.0014315/08349350-n:0.00139207
legislativos legislativo AQ0MP00 1 02829565-a:0.00559996/02829422-a:0.0051894
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
país país NCMS000 1 08654360-n:0.00304408/08168978-n:0.00289882/08544813-n:0.00289565/08552138-n:0.0028441
. . Fp 1 -

Deixou deixar VMIS3S0 1 00120316-v:0.00270595/00800930-v:0.00228018/00802318-v:0.00215456/02310007-v:0.00201449/00771490-v:0.0019383
os o DA0MP0 0.958022 -
cargos cargo NCMP000 1 00586262-n:0.0127957/13945102-n:0.010078
de de SP 1 -
diretor-médico diretor-médico NCMS000 0.8125 -
de de SP 1 -
A o DA0FS0 0.675415 -
Eqüitativa eqüitativa NP00O00 1 -
em em SP 1 -
1941 1941 Z 1 -
e e CC 0.999951 -
de de SP 1 -
médico-chefe médico-chefe NCMS000 0.846154 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
serviço serviço NCMS000 1 00582388-n:0.00136412/00577525-n:0.00105895/01032040-n:0.000937295/03315023-n:0.00088637/00719705-n:0.000867245/01209576-n:0.000859535/00584891-n:0.000858618/01032368-n:0.000841671/04175380-n:0.000836909/00098625-n:0.000807483/08186047-n:0.000804077/00568430-n:0.000796406/13325847-n:0.000755424
de de SP 1 -
neuropsiquiatria neuropsiquiatria NCFS000 1 -
infantil infantil AQ0CS00 1 01492394-a:0.00418243/01493016-a:0.0039599/01648189-a:0.0031456
em em SP 1 -
o o DA0MS0 1 -
Hospital_dos_Alienados hospital_dos_alienados NP00G00 1 -
em em SP 1 -
1942 1942 Z 1 -
, , Fc 1 -
assumindo assumir VMG0000 1 00632236-v:0.00355462/00524682-v:0.00353988/02381726-v:0.00350533
em em SP 1 -
seguida seguida NCFS000 0.488372 -
, , Fc 1 -
em em SP 1 -
esse esse DD0MS0 0.946429 - esse PD0MS00 0.0535714 -
mesmo mesmo PI0MS00 0.176901 -
hospital hospital NCMS000 1 03540595-n:0.0035067/08054417-n:0.00316327/03043274-n:0.00272493/08054076-n:0.00267273
, , Fc 1 -
a o DA0FS0 0.675415 -
chefia chefia NCFS000 0.669323 09824609-n:0.0111289
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Seção_Calmeil seção_calmeil NP00G00 1 -
, , Fc 1 -
ocupando ocupar VMG0000 1 00600370-v:0.00378691/01126360-v:0.00342068/02649042-v:0.00334911
esse esse DD0MS0 0.946429 -
cargo cargo NCMS000 1 00586262-n:0.0127957/13945102-n:0.010078
até até SP 0.764262 -
1944 1944 Z 1 -
. . Fp 1 -

Em em SP 1 -
esse esse DD0MS0 0.946429 - esse PD0MS00 0.0535714 -
mesmo mesmo RG 0.820175 -
ano ano NCMS000 1 15202634-n:0.00191353/15203565-n:0.00187666/15203791-n:0.00180266/15153787-n:0.00165934/15204297-n:0.00165829/15201505-n:0.00164806/08238660-n:0.0016464/15202806-n:0.00162519/15273626-n:0.00158904/15203229-n:0.00156876
, , Fc 1 -
passou passar VMIS3S0 1 01212230-v:0.00504886/02709277-v:0.00470027/00106960-v:0.00461147
a a SP 0.313151 -
chefiar chefiar VMN0000 0.529581 -
a o DA0FS0 0.675415 -
Seção_Bleurer seção_bleurer NP00O00 1 -
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Hospital_de_Alienados hospital_de_alienados NP00G00 1 -
e e CC 0.999951 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
presidente presidente NCMS000 0.998938 10467395-n:0.00307372/10468962-n:0.00304827/10467179-n:0.00281099/10469346-n:0.00270375/10468750-n:0.00266738/10468559-n:0.00257932
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
seção seção NCFS000 1 08648153-n:0.0150577
de de SP 1 -
Psiquiatria_da_Sociedade_Brasileira_de_Neurologia_,_Psiquiatria psiquiatria_da_sociedade_brasileira_de_neurologia_,_psiquiatria NP00SP0 1 -
e e CC 0.999951 -
Medicina_Legal medicina_legal NP00SP0 1 -
. . Fp 1 -

Em em SP 1 -
1945 1945 Z 1 -
, , Fc 1 -
participou participar VMIS3S0 1 02450256-v:0.0288522
, , Fc 1 -
em em SP 1 -
nome nome NCMS000 1 06333653-n:0.00565246/06319293-n:0.00491847/06337307-n:0.00436208/06317862-n:0.00425451/06320004-n:0.0041939/06338908-n:0.0039587/06720964-n:0.00395791
de de SP 1 -
essa esse DD0FS0 1 -
entidade entidade NCFS000 1 00001740-n:0.0144957/00002137-n:0.0133153
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Congresso_Internacional_de_Psiquiatria congresso_internacional_de_psiquiatria NP00O00 1 -
, , Fc 1 -
realizado realizar VMP00SM 0.983871 01640855-v:0.00366444/01617192-v:0.00355483/02526085-v:0.00340752/02561995-v:0.00330679/02671880-v:0.00319627/00486018-v:0.00316308/02560767-v:0.00313142/02244603-v:0.0028815/02226028-a:0.0028031
em em SP 1 -
Paris paris NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
meados meado NCMP000 0.456764 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
década década NCFS000 1 15204983-n:0.0174415
de de SP 1 -
1940 1940 Z 1 -
, , Fc 1 -
passou passar VMIS3S0 1 01212230-v:0.00425962/02709277-v:0.00397792/00106960-v:0.0039025
a a SP 0.313151 -
dedicar dedicar VMN0000 0.529581 00887463-v:0.00662726/00887142-v:0.00642471
mais mais RG 0.999721 00029367-r:0.00929312/00099712-r:0.00783365
tempo tempo NCMS000 1 15113229-n:0.00322398/11524662-n:0.00133907/15236475-n:0.00121845/15122231-n:0.00120095/15239579-n:0.00117485/15246353-n:0.00117405/15269513-n:0.00111843/15239292-n:0.0010829/00028270-n:0.00107958/07086518-n:0.00106938/15270431-n:0.00106099/15248564-n:0.00100016/11456462-n:0.000926313
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
seu seu DP3MSS 0.957305 -
consultório consultório NCMS000 1 -
particular particular AQ0CS00 0.336957 01104026-a:0.0124564
, , Fc 1 -
que que PR0CN00 0.584265 -
mantinha manter VMII3S0 0.340507 00117985-v:0.00257379/02202384-v:0.00234854/02225492-v:0.00227989/02679899-v:0.00221238/01184625-v:0.00214831/01016778-v:0.00208472
, , Fc 1 -
há haver VMIP3S0 0.998585 02616713-v:0.0137236
muitos muito DI0MP0 0.739377 -
anos ano NCMP000 1 15203791-n:0.0022227/15202634-n:0.00163055/15203565-n:0.00159985/15201505-n:0.00143201/15153787-n:0.00142867/15204297-n:0.00141305/08238660-n:0.00139518/15202806-n:0.00138011/15273626-n:0.001356/15203229-n:0.00133902
, , Fc 1 -
paralelamente paralelo RG 1 -
a a SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
suas seu DP3FSP 0.994048 -
outras outro DI0FP0 0.649254 -
atividades atividade NCFP000 1 00407535-n:0.00313106/00037396-n:0.00296473/14006945-n:0.00272687/01095753-n:0.00254822/00876737-n:0.00239169
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00387522/02051694-v:0.00223925/01955984-v:0.00207573/01995549-v:0.00201947/02072849-v:0.0020037/01904930-v:0.00187698/02009433-v:0.00187395/01935233-v:0.0018246/01957529-v:0.00180021/02102398-v:0.00176004/00341560-v:0.00173318/01882814-v:0.00163589/02058994-v:0.00162982/02685951-v:0.00162174/01846916-v:0.00161454/02102002-v:0.00160605/01849221-v:0.00159674/01841079-v:0.0015363/02686471-v:0.00149829/01839538-v:0.00145614/00343898-v:0.00143422
ainda ainda RG 1 00047534-r:0.032771
membro membro NCMS000 1 10307234-n:0.00899433/05559908-n:0.00869918/05560244-n:0.00834655/13810615-n:0.00788123
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Sociedade_de_Medicina_e_Cirurgia_do_Rio_de_Janeiro sociedade_de_medicina_e_cirurgia_do_rio_de_janeiro NP00O00 1 -
e e CC 0.999951 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Sociedade_Brasileira_de_Imprensa sociedade_brasileira_de_imprensa NP00O00 1 -
. . Fp 1 -

Faleceu falecer VMIS3S0 1 00358431-v:0.0427535/00354845-v:0.0399333
em em SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_3_de_setembro_de_1967 [??:3/9/1967:??.??:??] W 1 -
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00196517/02051694-v:0.00112088/01955984-v:0.00104477/01995549-v:0.00101944/02072849-v:0.00100448/01904930-v:0.000949581/02009433-v:0.000942/01935233-v:0.000914069/01957529-v:0.000905394/02102398-v:0.000883405/00341560-v:0.00086978/01882814-v:0.000819435/02058994-v:0.000817249/02685951-v:0.000813959/01846916-v:0.000808749/02102002-v:0.000804716/01849221-v:0.000800821/01841079-v:0.000769144/02686471-v:0.000746146/01839538-v:0.000728974/00343898-v:0.00071745
casado casar VMP00SM 0.688 01481612-a:0.00513025/01292885-v:0.00363425/01482140-a:0.00340091/02489456-v:0.00330007/02852920-a:0.00328885
, , Fc 1 -
em em SP 1 -
primeiras primeiro AO0FP00 0.66129 01012990-a:0.0153663
núpcias núpcias NCFP000 1 -
, , Fc 1 -
com com SP 1 -
Irene_Lopes_Sodré irene_lopes_sodré NP00SP0 1 -
, , Fc 1 -
com com SP 1 -
quem quem PR0CN00 0.698606 -
teve ter VMIS3S0 1 00065639-v:0.00642984/00065370-v:0.00448635/02204692-v:0.00436414/02632167-v:0.00423174
quatro 4 Z 1 -
filhos filho NCMP000 0.983871 10624074-n:0.00320529/09992837-n:0.00309228/10373998-n:0.00300129/09918248-n:0.00290418/09871229-n:0.00279152/09918762-n:0.00256406
. . Fp 1 -

Casou casar VMIS3S0 1 -
se se PP3CN00 1 -
, , Fc 1 -
em em SP 1 -
segundas segundo AO0FP00 0.442105 -
núpcias núpcias NCFP000 1 -
, , Fc 1 -
com com SP 1 -
Hebe_Garcia_Sodré hebe_garcia_sodré NP00SP0 1 -
. . Fp 1 -

Além_de além_de SP 1 -
colaborar colaborar VMN0000 0.529581 02416278-v:0.00415118
em em SP 1 -
os o DA0MP0 1 -
jornais jornal NCMP000 1 06267145-n:0.0023578/06595351-n:0.00175528/06593296-n:0.00172145/06267655-n:0.00158697/06263369-n:0.00134058/06597466-n:0.00128901
O o DA0MS0 0.950254 -
Imparcial imparcial AQ0CS00 1 01723308-a:0.00163509/00286214-a:0.00133991/01723856-a:0.00130802
, , Fc 1 -
O o DA0MS0 0.950254 -
Jornal jornal NP00O00 1 06267145-n:0.0023578/06595351-n:0.00175528/06593296-n:0.00172145/06267655-n:0.00158697/06263369-n:0.00134058/06597466-n:0.00128901
, , Fc 1 -
Diário_Fluminense diário_fluminense NP00SP0 1 -
, , Fc 1 -
Correio_da_Manhã correio_da_manhã NP00O00 1 -
e e CC 0.999951 -
Diário_Carioca diário_carioca NP00SP0 1 -
, , Fc 1 -
publicou publicar VMIS3S0 1 01745722-v:0.00170052/00967625-v:0.00168876/01744611-v:0.00135762
Psicopatologia psicopatologia NP00SP0 1 06055946-n:0.00399162
de de SP 1 -
guerra guerra NCFS000 1 00973077-n:0.00154402/13981403-n:0.00127101/01236296-n:0.00126081
( ( Fpa 1 -
1944 1944 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
Guerra guerra NCFS000 1 00973077-n:0.00154402/13981403-n:0.00127101/01236296-n:0.00126081
e e CC 0.999951 -
cultura cultura NCFS000 1 08287844-n:0.000852757/05984936-n:0.000845789/06194409-n:0.000803957/05751794-n:0.000801731/00920510-n:0.000785318
( ( Fpa 1 -
1946 1946 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
A o DA0FS0 0.675415 -
    Fz 1 -
luta luta NCFS000 0.98773 01170962-n:0.000919865/00788973-n:0.000471493/00447540-n:0.00043361/00622266-n:0.000416303/00622068-n:0.000414653/00789391-n:0.000395709/00964343-n:0.000386074/01172441-n:0.00037385/00446493-n:0.00035004/01172173-n:0.000330347/00041468-n:0.000324624
por por SP 1 -
o o DA0MS0 1 -
poder poder NCMS000 0.517857 05194578-n:0.00515571
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Estado estado NP00O00 1 00024720-n:0.00264106/13920835-n:0.000970864/13945919-n:0.000870765/13920429-n:0.000843714/14418395-n:0.000815519
( ( Fpa 1 -
1946 1946 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
Esclerose esclerose NCFS000 0.969802 14110411-n:0.00393905
em em SP 1 -
placas placa NCFP000 0.914011 03959936-n:0.000837059/04188643-n:0.000740458/04189482-n:0.000656618/04233405-n:0.000632513/04004210-n:0.000620787/03661180-n:0.000610884
e e CC 0.999951 -
sífilis sífilis NCFS000 1 14133985-n:0.00389978
, , Fc 1 -
Ensaio ensaio NP00SP0 1 06409562-n:0.00404634
sobre sobre SP 0.997342 -
o o DA0MS0 0.950254 -
conceito conceito NCMS000 1 05833840-n:0.00228068/05835747-n:0.00197734
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
consciência consciência NCFS000 1 05675905-n:0.00101876/05675130-n:0.000938413/09184136-n:0.000845811/04848492-n:0.000814416/05677952-n:0.000789011
, , Fc 1 -
Histeria histeria NP00SP0 1 07520507-n:0.00378797
em em SP 1 -
a o DA0FS0 1 -
infância infância NCFS000 1 15145586-n:0.0011752/14427065-n:0.00114966/14427239-n:0.00105346/15147097-n:0.00101238
, , Fc 1 -
Dupla dupla NP00SP0 1 07985628-n:0.00162048/13743605-n:0.00142761/07976936-n:0.00137293
hemiplegia hemiplegia NCFS000 1 14559644-n:0.00387182
em em SP 1 -
a o DA0FS0 1 -
infância infância NCFS000 1 15145586-n:0.0011752/14427065-n:0.00114966/14427239-n:0.00105346/15147097-n:0.00101238
, , Fc 1 -
Hematoma_extradural hematoma_extradural NP00SP0 1 -
, , Fc 1 -
Esclerose esclerose NP00SP0 1 14110411-n:0.00393905
cerebral cerebral AQ0CS00 1 02688974-a:0.00195425/01927455-a:0.00193408
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
infância infância NCFS000 1 15145586-n:0.0011752/14427065-n:0.00114966/14427239-n:0.00105346/15147097-n:0.00101238
e e CC 0.999951 -
hemiplegia hemiplegia NCFS000 1 14559644-n:0.00387182
cerebral cerebral AQ0CS00 1 02688974-a:0.00195425/01927455-a:0.00193408
infantil infantil AQ0CS00 1 01492394-a:0.00159901/01493016-a:0.00148126/01648189-a:0.00117418
, , Fc 1 -
Necessidades necessidade NCFP000 1 09367203-n:0.000920378/14449126-n:0.000875891/00023773-n:0.000844649/09367991-n:0.000813766/14450691-n:0.000800419
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
operários operário NCMP000 0.55761 10241300-n:0.000755625/10053808-n:0.00060573/10791221-n:0.000559909/09994400-n:0.000519977/10481711-n:0.000506655/10176679-n:0.000495241/02207449-n:0.000471691/10791115-n:0.000442468
brasileiros brasileiro AQ0MP00 0.567364 02966829-a:0.00393449
, , Fc 1 -
Hemiataxia hemiataxia NP00SP0 1 -
cerebelar cerebelar AQ0CS00 1 02688833-a:0.00362689
congênita congênita AQ0FS00 0.799484 -
, , Fc 1 -
Psicopatologia psicopatologia NP00SP0 1 06055946-n:0.00399162
de de SP 1 -
guerra guerra NCFS000 1 00973077-n:0.00154402/13981403-n:0.00127101/01236296-n:0.00126081
, , Fc 1 -
Paralisia paralisia NP00SP0 1 14558226-n:0.00559858
geral geral AQ0CS00 0.694581 00489108-a:0.0041025
e e CC 0.999951 -
psicoses psicose NCFP000 1 14398067-n:0.00382959
associadas associar VMP00PF 0.721898 00713167-v:0.00512141
, , Fc 1 -
Valor valor NP00SP0 1 05159725-n:0.00201783/05138208-n:0.00198146
semiológico semiológico AQ0MS00 1 -
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
perturbações perturbação NCFP000 1 13979503-n:0.00396238
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
memória memória NCFS000 1 05760202-n:0.000727212/05762149-n:0.000690957/05935060-n:0.000668636/05651399-n:0.000608691/05761918-n:0.000590894/05761559-n:0.000576767/05935292-n:0.00053266/03744276-n:0.000459417/06140268-n:0.000420938
em em SP 1 -
a o DA0FS0 1 -
associação associação NCFS000 1 08400965-n:0.00393464
paralisia paralisia NCFS000 1 14558226-n:0.00559858
geral-esquizofrenia geral-esquizofrenia AQ0FS00 0.06678 -
. . Fp 1 -

    Fz 1 -
    Fz 1 -

</OUTPUT>
